energy_centers,transmission_bigaperture_15um,effectivearea_bigaperture_15um,effectivearea_smallaperture_50um,transmission_smallaperture_50um,energy_widths
12.443750381469727,0.8599456735891496,0.00859945654367866,0.0001717510886828394,0.8587554651081848,0.03750038146972656
12.481250762939453,0.8574297844283446,0.008574297652632954,0.0001712507884621579,0.856253963941584,0.03750038146972656
12.51875114440918,0.8549138952675397,0.008549138761587251,0.00017075048824147639,0.8537524627749833,0.037499427795410156
12.55625057220459,0.8523980700884538,0.008523980510358723,0.00017025020074395801,0.8512510252241997,0.03750038146972656
12.59375,0.849882244909368,0.008498822259130196,0.00016974991324643964,0.8487495876734162,0.037499427795410156
12.631250381469727,0.847366355748563,0.008473663368084491,0.00016924961302575815,0.8462480865068155,0.03750038146972656
12.668750762939453,0.844850466587758,0.008448504477038784,0.00016874931280507662,0.8437465853402146,0.03750038146972656
12.70625114440918,0.8423345774269531,0.008423345585993081,0.0001682490125843951,0.8412450841736139,0.037499427795410156
12.74375057220459,0.8398187522478672,0.008398187334764553,0.00016774872508687675,0.8387436466228304,0.03750038146972656
12.78125,0.8372796334801178,0.008372796147654597,0.00016724370221553347,0.8362185322023242,0.037499427795410156
12.818750381469727,0.8346643357569696,0.00834664317100768,0.00016672319314206898,0.8336159867692561,0.03750038146972656
12.856250762939453,0.8320490380338215,0.008320490194360762,0.00016620268406860453,0.8310134413361879,0.03750038146972656
12.89375114440918,0.8294337403106734,0.008294337217713846,0.00016568217499514005,0.8284108959031197,0.037499427795410156
12.93125057220459,0.8268185090973091,0.008268184906164754,0.00016516167915877117,0.8258084166555312,0.03750038146972656
12.968750953674316,0.8242032113741611,0.008242031929517836,0.00016464117008530672,0.823205871222463,0.03750038146972656
13.006250381469727,0.8215879801607968,0.008215879617968744,0.00016412067424893784,0.8206033919748745,0.037499427795410156
13.043750762939453,0.8189726824376486,0.008189726641321827,0.0001636001651754734,0.8180008465418064,0.03750038146972656
13.08125114440918,0.8163573847145006,0.008163573664674911,0.00016307965610200888,0.8153983011087381,0.037499427795410156
13.11875057220459,0.8137415868330472,0.008137415686445054,0.00016255904503203298,0.8127952456930999,0.03750038146972656
13.156250953674316,0.8110405870998899,0.008110405689717201,0.00016202110820512041,0.8101055614905899,0.03750038146972656
13.193750381469727,0.8083396560560092,0.0080833963798821,0.00016148318505850964,0.8074159456895906,0.037499427795410156
13.231250762939453,0.805638656322852,0.008056386383154248,0.00016094524823159707,0.8047262614870807,0.03750038146972656
13.26875114440918,0.8029376565896947,0.008029376386426396,0.0001604073114046845,0.8020365772845707,0.037499427795410156
13.30625057220459,0.800236725545814,0.008002367076591294,0.00015986938825807373,0.7993469614835714,0.03750038146972656
13.343750953674316,0.7975357258126567,0.007975357079863441,0.0001593314514311612,0.7966572772810615,0.03750038146972656
13.381250381469727,0.7948347947687762,0.007948347770028341,0.0001587935282845504,0.7939676614800621,0.037499427795410156
13.418750762939453,0.7921337950356189,0.007921337773300488,0.00015825559145763783,0.7912779772775522,0.03750038146972656
13.45625114440918,0.7894327953024616,0.007894327776572636,0.0001577176546307253,0.7885882930750423,0.037499427795410156
13.49375057220459,0.7867052505542153,0.007867052329699826,0.00015717425488735197,0.7858712942895386,0.03750038146972656
13.531250953674316,0.783957189433143,0.007839571719103343,0.00015662663371732226,0.7831331883702197,0.03750038146972656
13.568750381469727,0.781209198198168,0.007812091807367818,0.00015607902647387745,0.7803951520838269,0.037499427795410156
13.606250762939453,0.7784611370770957,0.007784611196771334,0.00015553140530384773,0.777657046164508,0.03750038146972656
13.64375114440918,0.7757130759560235,0.007757130586174851,0.00015498378413381802,0.7749189402451891,0.037499427795410156
13.68125057220459,0.7729650847210485,0.007729650674439325,0.00015443617689037318,0.7721809039587963,0.03750038146972656
13.718750953674316,0.7702170235999762,0.007702170063842842,0.0001538885557203435,0.7694427980394775,0.03750038146972656
13.756250381469727,0.7674690323650014,0.007674690152107318,0.00015334094847689866,0.7667047617530847,0.037499427795410156
13.793750762939453,0.7647209712439291,0.007647209541510835,0.00015279332730686894,0.7639666558337658,0.03750038146972656
13.83125114440918,0.7619729101228568,0.007619728930914351,0.00015224570613683926,0.7612285499144469,0.037499427795410156
13.86875057220459,0.7592015144673031,0.0075920149749782685,0.00015169321947004844,0.7584661165107079,0.03750038146972656
13.906250953674316,0.756425292127565,0.007564252752201422,0.00015113972716523263,0.755698654916717,0.03750038146972656
13.943750381469727,0.7536491403900939,0.007536491235447229,0.00015058624893631085,0.7529312637021979,0.037499427795410156
13.981250762939453,0.7508729180503558,0.0075087290126703825,0.00015003275663149506,0.750163802108207,0.03750038146972656
14.01875114440918,0.7480966957106178,0.0074809667898935355,0.00014947926432667927,0.747396340514216,0.037499427795410156
14.05625057220459,0.7453205439731466,0.007453205273139343,0.0001489257860977575,0.7446289492996969,0.03750038146972656
14.093750953674316,0.7425443216334084,0.007425443050362495,0.0001483722937929417,0.741861487705706,0.03750038146972656
14.131250381469727,0.7397681698959373,0.007397681533608302,0.00014781881556401994,0.739094096491187,0.037499427795410156
14.168750762939453,0.7369919475561992,0.007369919310831455,0.00014726532325920412,0.736326634897196,0.03750038146972656
14.20625114440918,0.7342157252164612,0.007342157088054609,0.0001467118309543883,0.733559173303205,0.037499427795410156
14.24375057220459,0.7314325831380141,0.007314325667892218,0.00014615676936754405,0.7307838652988735,0.03750038146972656
14.281250953674316,0.7286482001775516,0.007286481838909952,0.00014560142862879338,0.7280071615349747,0.03750038146972656
14.318750381469727,0.7258638880268893,0.007258638718025671,0.00014504610201294434,0.7252305283855859,0.037499427795410156
14.356250762939453,0.7230795050664269,0.007230794889043405,0.00014449076127419366,0.7224538246216871,0.03750038146972656
14.39375114440918,0.7202951221059645,0.007202951060061139,0.00014393542053544299,0.7196771208577882,0.037499427795410156
14.43125057220459,0.7175108099553021,0.007175107939176858,0.00014338009391959397,0.7169004877083995,0.03750038146972656
